TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,CAR_TT,CAR_CO,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,SM_SEATS
45.0,209.0,30.0,23.0,278.0,20.0,40.0,109.0,1.0,10.0,19.0,23.0,25.0,31.0,34.0,38.0,40.0,57.0,79.0,82.0
140.0,167.0,30.0,99.0,210.0,20.0,112.0,76.0,0.0,10.0,13.0,21.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
155.0,70.0,60.0,104.0,84.0,10.0,182.0,97.0,2.0,10.0,11.0,22.0,24.0,28.0,34.0,38.0,40.0,57.0,60.0,81.0
150.0,52.0,120.0,50.0,62.0,20.0,170.0,123.0,2.0,9.0,11.0,22.0,25.0,30.0,34.0,37.0,40.0,57.0,60.0,81.0
121.0,170.0,120.0,88.0,210.0,10.0,80.0,50.0,2.0,10.0,13.0,23.0,25.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
200.0,105.0,30.0,63.0,122.0,30.0,247.0,132.0,0.0,10.0,11.0,21.0,24.0,28.0,34.0,38.0,40.0,59.0,60.0,81.0
77.0,119.0,120.0,63.0,147.0,10.0,56.0,40.0,2.0,10.0,13.0,21.0,26.0,30.0,34.0,36.0,40.0,58.0,79.0,81.0
184.0,48.0,30.0,109.0,52.0,10.0,130.0,64.0,2.0,9.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
181.0,110.0,60.0,87.0,122.0,10.0,170.0,92.0,2.0,10.0,11.0,22.0,25.0,30.0,34.0,37.0,40.0,43.0,72.0,81.0
105.0,3120.0,60.0,59.0,3380.0,10.0,60.0,28.0,6.0,9.0,16.0,21.0,25.0,27.0,34.0,36.0,41.0,42.0,72.0,82.0
190.0,124.0,60.0,76.0,132.0,20.0,120.0,100.0,3.0,9.0,13.0,21.0,24.0,30.0,34.0,39.0,40.0,57.0,60.0,81.0
163.0,95.0,120.0,76.0,111.0,30.0,273.0,104.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,57.0,60.0,81.0
275.0,175.0,30.0,117.0,245.0,20.0,260.0,115.0,2.0,10.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,42.0,77.0,81.0
186.0,86.0,120.0,102.0,103.0,10.0,156.0,97.0,3.0,9.0,13.0,21.0,25.0,28.0,33.0,36.0,40.0,57.0,67.0,81.0
241.0,90.0,60.0,133.0,127.0,30.0,170.0,125.0,0.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
323.0,77.0,30.0,223.0,94.0,20.0,180.0,169.0,3.0,9.0,11.0,21.0,25.0,28.0,33.0,37.0,40.0,42.0,77.0,81.0
250.0,84.0,30.0,143.0,90.0,10.0,150.0,76.0,1.0,10.0,11.0,21.0,25.0,29.0,34.0,38.0,40.0,54.0,79.0,81.0
146.0,68.0,30.0,55.0,76.0,10.0,120.0,64.0,2.0,10.0,11.0,22.0,24.0,30.0,34.0,38.0,40.0,43.0,79.0,81.0
388.0,193.0,120.0,280.0,210.0,20.0,299.0,165.0,0.0,9.0,13.0,23.0,24.0,29.0,34.0,38.0,40.0,57.0,76.0,81.0
145.0,266.0,120.0,103.0,355.0,10.0,0.0,0.0,2.0,10.0,19.0,21.0,25.0,30.0,33.0,38.0,40.0,42.0,75.0,81.0
151.0,74.0,30.0,93.0,84.0,30.0,143.0,60.0,2.0,10.0,11.0,21.0,25.0,30.0,34.0,38.0,40.0,42.0,61.0,81.0
228.0,97.0,30.0,170.0,109.0,30.0,221.0,84.0,2.0,10.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,53.0,61.0,81.0
203.0,5040.0,120.0,53.0,5040.0,30.0,0.0,0.0,2.0,10.0,16.0,22.0,24.0,28.0,33.0,36.0,41.0,52.0,61.0,82.0
207.0,58.0,30.0,110.0,72.0,30.0,0.0,0.0,2.0,9.0,11.0,21.0,24.0,28.0,33.0,37.0,40.0,42.0,79.0,81.0
298.0,148.0,120.0,140.0,156.0,30.0,200.0,115.0,2.0,9.0,13.0,20.0,24.0,28.0,34.0,35.0,40.0,52.0,77.0,81.0
91.0,5040.0,60.0,26.0,6720.0,30.0,117.0,96.0,0.0,10.0,16.0,22.0,25.0,27.0,34.0,37.0,41.0,43.0,60.0,81.0
267.0,116.0,30.0,167.0,150.0,20.0,200.0,195.0,2.0,10.0,11.0,23.0,24.0,28.0,34.0,38.0,40.0,42.0,77.0,81.0
328.0,105.0,120.0,171.0,137.0,10.0,247.0,156.0,3.0,10.0,11.0,21.0,25.0,28.0,33.0,36.0,40.0,42.0,77.0,81.0
142.0,3780.0,30.0,111.0,5460.0,30.0,0.0,0.0,2.0,10.0,16.0,21.0,25.0,29.0,34.0,38.0,41.0,43.0,72.0,81.0
284.0,139.0,60.0,165.0,149.0,20.0,152.0,88.0,3.0,9.0,13.0,21.0,25.0,28.0,33.0,37.0,40.0,52.0,61.0,81.0
167.0,4200.0,30.0,103.0,5040.0,10.0,80.0,120.0,0.0,10.0,16.0,22.0,26.0,28.0,34.0,38.0,41.0,48.0,60.0,81.0
115.0,82.0,30.0,69.0,84.0,10.0,117.0,65.0,3.0,10.0,11.0,21.0,25.0,29.0,33.0,37.0,40.0,42.0,61.0,81.0
146.0,80.0,60.0,44.0,91.0,10.0,96.0,80.0,2.0,9.0,13.0,20.0,24.0,30.0,34.0,35.0,40.0,59.0,61.0,81.0
218.0,108.0,60.0,82.0,146.0,30.0,208.0,76.0,3.0,10.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,42.0,77.0,81.0
98.0,68.0,30.0,97.0,83.0,20.0,80.0,48.0,3.0,9.0,13.0,21.0,24.0,29.0,33.0,36.0,40.0,59.0,65.0,81.0
119.0,43.0,30.0,64.0,48.0,10.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,30.0,33.0,39.0,40.0,42.0,61.0,82.0
225.0,221.0,120.0,139.0,225.0,30.0,160.0,105.0,0.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
221.0,17.0,60.0,160.0,31.0,30.0,136.0,130.0,3.0,10.0,16.0,21.0,25.0,29.0,34.0,38.0,40.0,59.0,62.0,81.0
249.0,38.0,60.0,194.0,50.0,30.0,0.0,0.0,2.0,9.0,11.0,21.0,24.0,28.0,33.0,37.0,40.0,43.0,60.0,81.0
97.0,89.0,60.0,41.0,106.0,20.0,0.0,0.0,2.0,10.0,13.0,21.0,24.0,28.0,33.0,37.0,40.0,52.0,60.0,81.0
108.0,64.0,60.0,57.0,76.0,10.0,130.0,84.0,2.0,10.0,11.0,22.0,24.0,28.0,34.0,38.0,40.0,43.0,60.0,81.0
83.0,26.0,120.0,43.0,38.0,10.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,28.0,33.0,36.0,40.0,52.0,60.0,81.0
236.0,148.0,60.0,81.0,198.0,30.0,351.0,128.0,3.0,9.0,13.0,21.0,25.0,31.0,34.0,37.0,40.0,59.0,60.0,81.0
115.0,163.0,30.0,45.0,210.0,20.0,0.0,0.0,2.0,10.0,13.0,21.0,26.0,28.0,33.0,39.0,40.0,43.0,79.0,82.0
139.0,2340.0,30.0,80.0,3380.0,30.0,120.0,50.0,1.0,9.0,16.0,22.0,25.0,28.0,34.0,38.0,41.0,59.0,61.0,81.0
146.0,72.0,60.0,49.0,83.0,20.0,110.0,91.0,3.0,9.0,13.0,21.0,25.0,31.0,34.0,37.0,40.0,59.0,61.0,81.0
47.0,2340.0,60.0,25.0,3380.0,10.0,52.0,109.0,0.0,9.0,16.0,23.0,25.0,29.0,34.0,37.0,41.0,59.0,77.0,81.0
181.0,52.0,30.0,135.0,58.0,30.0,195.0,68.0,2.0,9.0,11.0,23.0,24.0,31.0,34.0,37.0,40.0,42.0,77.0,81.0
145.0,176.0,60.0,87.0,181.0,20.0,80.0,40.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
239.0,64.0,60.0,131.0,86.0,30.0,280.0,170.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,57.0,75.0,81.0
63.0,40.0,120.0,41.0,45.0,30.0,32.0,19.0,0.0,10.0,14.0,22.0,24.0,28.0,34.0,39.0,40.0,57.0,79.0,81.0
236.0,189.0,60.0,71.0,218.0,20.0,210.0,208.0,3.0,10.0,13.0,22.0,24.0,31.0,34.0,37.0,40.0,59.0,60.0,81.0
155.0,19.0,60.0,133.0,23.0,20.0,169.0,80.0,1.0,10.0,16.0,21.0,25.0,29.0,34.0,38.0,40.0,47.0,65.0,81.0
214.0,114.0,120.0,120.0,114.0,30.0,150.0,105.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,57.0,74.0,81.0
137.0,3780.0,120.0,70.0,5460.0,20.0,0.0,0.0,2.0,10.0,16.0,21.0,25.0,31.0,33.0,36.0,41.0,42.0,70.0,82.0
227.0,227.0,30.0,85.0,266.0,30.0,144.0,175.0,2.0,10.0,13.0,22.0,25.0,28.0,34.0,38.0,40.0,57.0,60.0,81.0
96.0,31.0,30.0,60.0,36.0,30.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,31.0,34.0,36.0,40.0,59.0,65.0,81.0
387.0,111.0,60.0,279.0,123.0,10.0,128.0,105.0,3.0,9.0,13.0,21.0,25.0,29.0,34.0,38.0,40.0,42.0,78.0,81.0
69.0,231.0,120.0,36.0,334.0,20.0,48.0,32.0,1.0,9.0,18.0,23.0,25.0,28.0,33.0,36.0,40.0,57.0,79.0,82.0
208.0,163.0,120.0,183.0,181.0,30.0,221.0,68.0,3.0,10.0,13.0,21.0,25.0,31.0,34.0,38.0,40.0,42.0,77.0,81.0
224.0,131.0,120.0,92.0,178.0,10.0,208.0,120.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,57.0,72.0,81.0
164.0,82.0,120.0,81.0,84.0,30.0,100.0,100.0,2.0,10.0,11.0,21.0,25.0,28.0,34.0,38.0,40.0,42.0,61.0,82.0
240.0,68.0,120.0,164.0,72.0,20.0,273.0,125.0,2.0,9.0,11.0,21.0,24.0,28.0,34.0,37.0,40.0,54.0,79.0,81.0
220.0,43.0,60.0,150.0,50.0,10.0,182.0,123.0,2.0,9.0,11.0,22.0,25.0,30.0,34.0,38.0,40.0,43.0,79.0,81.0
215.0,50.0,30.0,163.0,56.0,10.0,136.0,95.0,2.0,9.0,11.0,23.0,25.0,29.0,34.0,38.0,40.0,43.0,75.0,81.0
80.0,31.0,60.0,29.0,46.0,30.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,27.0,34.0,36.0,40.0,43.0,60.0,82.0
103.0,100.0,60.0,63.0,108.0,10.0,100.0,48.0,0.0,9.0,13.0,21.0,25.0,28.0,34.0,37.0,40.0,43.0,60.0,81.0
115.0,156.0,30.0,64.0,198.0,20.0,0.0,0.0,0.0,10.0,13.0,22.0,25.0,28.0,33.0,38.0,40.0,42.0,61.0,82.0
125.0,40.0,30.0,44.0,46.0,30.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,29.0,33.0,37.0,40.0,59.0,61.0,82.0
109.0,54.0,60.0,58.0,71.0,10.0,0.0,0.0,2.0,10.0,11.0,21.0,25.0,29.0,34.0,37.0,40.0,42.0,61.0,81.0
225.0,176.0,30.0,96.0,198.0,10.0,170.0,96.0,2.0,10.0,13.0,21.0,24.0,31.0,34.0,38.0,40.0,57.0,60.0,81.0
323.0,58.0,60.0,223.0,66.0,10.0,234.0,169.0,3.0,9.0,11.0,21.0,25.0,28.0,33.0,37.0,40.0,42.0,77.0,81.0
182.0,186.0,30.0,120.0,198.0,30.0,104.0,123.0,2.0,10.0,13.0,23.0,25.0,31.0,34.0,37.0,40.0,42.0,65.0,81.0
200.0,75.0,60.0,56.0,100.0,20.0,150.0,182.0,0.0,10.0,15.0,21.0,25.0,29.0,34.0,38.0,40.0,52.0,61.0,81.0
154.0,2340.0,60.0,57.0,3120.0,20.0,0.0,0.0,1.0,9.0,16.0,21.0,25.0,28.0,34.0,39.0,41.0,43.0,79.0,81.0
177.0,45.0,60.0,142.0,58.0,30.0,112.0,104.0,2.0,9.0,11.0,22.0,25.0,28.0,34.0,37.0,40.0,43.0,72.0,81.0
253.0,70.0,120.0,153.0,74.0,30.0,168.0,175.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,53.0,77.0,81.0
66.0,223.0,120.0,35.0,357.0,10.0,52.0,39.0,1.0,9.0,18.0,22.0,25.0,28.0,34.0,38.0,40.0,59.0,77.0,82.0
313.0,127.0,120.0,133.0,168.0,10.0,0.0,0.0,2.0,10.0,11.0,21.0,26.0,27.0,33.0,36.0,40.0,53.0,79.0,82.0
252.0,211.0,60.0,112.0,281.0,30.0,208.0,84.0,2.0,10.0,13.0,22.0,25.0,29.0,34.0,38.0,40.0,43.0,72.0,81.0
180.0,169.0,60.0,122.0,210.0,20.0,182.0,90.0,2.0,10.0,13.0,22.0,24.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
170.0,51.0,120.0,76.0,58.0,30.0,247.0,76.0,2.0,9.0,11.0,21.0,25.0,29.0,34.0,37.0,40.0,57.0,60.0,81.0
146.0,40.0,30.0,55.0,45.0,10.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,29.0,33.0,37.0,40.0,59.0,61.0,81.0
205.0,105.0,60.0,108.0,118.0,20.0,286.0,130.0,3.0,10.0,11.0,21.0,24.0,31.0,34.0,38.0,40.0,42.0,79.0,81.0
150.0,176.0,30.0,56.0,245.0,20.0,136.0,108.0,0.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
279.0,105.0,30.0,165.0,122.0,30.0,247.0,96.0,3.0,10.0,11.0,21.0,25.0,28.0,33.0,36.0,40.0,42.0,77.0,81.0
89.0,53.0,120.0,34.0,65.0,20.0,104.0,45.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,61.0,81.0
244.0,52.0,60.0,119.0,64.0,10.0,104.0,80.0,3.0,9.0,11.0,21.0,24.0,30.0,34.0,37.0,40.0,52.0,61.0,81.0
164.0,79.0,120.0,50.0,112.0,10.0,170.0,84.0,2.0,10.0,11.0,23.0,25.0,28.0,34.0,37.0,40.0,42.0,77.0,81.0
129.0,31.0,120.0,105.0,38.0,20.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,30.0,33.0,37.0,40.0,57.0,79.0,81.0
196.0,76.0,60.0,120.0,99.0,30.0,150.0,100.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,43.0,79.0,81.0
290.0,134.0,120.0,91.0,194.0,10.0,250.0,124.0,3.0,9.0,13.0,21.0,25.0,30.0,34.0,38.0,40.0,59.0,72.0,81.0
209.0,75.0,120.0,77.0,108.0,20.0,120.0,80.0,0.0,10.0,15.0,22.0,25.0,28.0,34.0,38.0,40.0,57.0,60.0,82.0
142.0,37.0,30.0,93.0,46.0,20.0,0.0,0.0,0.0,9.0,11.0,22.0,25.0,29.0,34.0,36.0,40.0,42.0,72.0,82.0
54.0,26.0,60.0,32.0,32.0,10.0,52.0,32.0,1.0,10.0,11.0,22.0,25.0,28.0,34.0,36.0,40.0,59.0,77.0,81.0
183.0,84.0,60.0,70.0,118.0,30.0,180.0,100.0,2.0,10.0,11.0,22.0,25.0,30.0,34.0,37.0,40.0,43.0,72.0,81.0
173.0,65.0,60.0,59.0,70.0,20.0,136.0,80.0,3.0,9.0,11.0,21.0,25.0,28.0,33.0,36.0,40.0,42.0,77.0,81.0
200.0,126.0,30.0,81.0,168.0,20.0,200.0,149.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,59.0,60.0,81.0
92.0,107.0,120.0,34.0,155.0,10.0,90.0,52.0,2.0,10.0,13.0,22.0,24.0,28.0,34.0,38.0,40.0,43.0,60.0,81.0
74.0,10.0,60.0,50.0,16.0,30.0,60.0,10.0,2.0,9.0,12.0,21.0,25.0,31.0,34.0,37.0,40.0,59.0,77.0,81.0
57.0,2340.0,120.0,31.0,4160.0,10.0,60.0,20.0,1.0,9.0,16.0,21.0,25.0,28.0,33.0,38.0,41.0,59.0,77.0,81.0
99.0,19.0,120.0,77.0,23.0,30.0,56.0,52.0,3.0,10.0,16.0,21.0,25.0,29.0,34.0,37.0,40.0,59.0,77.0,81.0
117.0,42.0,30.0,76.0,53.0,20.0,88.0,48.0,2.0,9.0,11.0,23.0,24.0,28.0,33.0,37.0,40.0,42.0,61.0,81.0
219.0,48.0,120.0,195.0,48.0,20.0,143.0,70.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,38.0,40.0,59.0,78.0,81.0
115.0,35.0,60.0,74.0,42.0,10.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,29.0,33.0,36.0,40.0,55.0,60.0,82.0
221.0,4200.0,60.0,66.0,5460.0,10.0,112.0,90.0,2.0,10.0,16.0,21.0,25.0,30.0,34.0,38.0,41.0,51.0,61.0,81.0
78.0,11.0,30.0,49.0,12.0,10.0,85.0,12.0,5.0,9.0,12.0,21.0,24.0,28.0,33.0,36.0,40.0,59.0,77.0,81.0
116.0,70.0,120.0,57.0,93.0,10.0,96.0,80.0,2.0,10.0,19.0,21.0,25.0,29.0,34.0,37.0,40.0,43.0,79.0,81.0
89.0,42.0,30.0,31.0,54.0,30.0,91.0,36.0,0.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,61.0,81.0
188.0,84.0,120.0,95.0,97.0,30.0,120.0,117.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,52.0,61.0,81.0
135.0,38.0,120.0,61.0,52.0,10.0,104.0,65.0,2.0,9.0,11.0,23.0,24.0,28.0,34.0,38.0,40.0,43.0,60.0,81.0
224.0,99.0,60.0,103.0,128.0,10.0,104.0,70.0,2.0,9.0,13.0,21.0,25.0,29.0,33.0,37.0,40.0,51.0,61.0,81.0
94.0,26.0,120.0,47.0,34.0,20.0,70.0,58.0,0.0,9.0,11.0,21.0,24.0,28.0,34.0,37.0,40.0,57.0,61.0,81.0
136.0,121.0,120.0,85.0,142.0,30.0,72.0,78.0,0.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,43.0,60.0,81.0
75.0,35.0,120.0,51.0,40.0,20.0,104.0,35.0,2.0,9.0,11.0,21.0,24.0,29.0,34.0,37.0,40.0,48.0,79.0,81.0
375.0,187.0,30.0,126.0,215.0,30.0,232.0,279.0,1.0,9.0,13.0,23.0,25.0,28.0,34.0,37.0,40.0,59.0,72.0,81.0
142.0,122.0,120.0,98.0,142.0,30.0,0.0,0.0,2.0,10.0,13.0,21.0,25.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
129.0,82.0,120.0,74.0,90.0,20.0,130.0,70.0,0.0,10.0,11.0,21.0,25.0,28.0,34.0,37.0,40.0,43.0,60.0,81.0
248.0,114.0,30.0,125.0,144.0,30.0,112.0,104.0,2.0,9.0,13.0,23.0,24.0,28.0,34.0,36.0,40.0,43.0,72.0,81.0
114.0,72.0,30.0,55.0,86.0,30.0,110.0,70.0,3.0,9.0,13.0,21.0,25.0,31.0,34.0,37.0,40.0,59.0,61.0,81.0
169.0,95.0,120.0,118.0,103.0,30.0,0.0,0.0,2.0,9.0,13.0,21.0,25.0,27.0,33.0,39.0,40.0,42.0,61.0,81.0
412.0,172.0,120.0,293.0,189.0,30.0,224.0,201.0,3.0,9.0,13.0,21.0,24.0,30.0,33.0,36.0,40.0,59.0,73.0,81.0
137.0,1665.0,60.0,90.0,2960.0,30.0,0.0,0.0,6.0,9.0,17.0,21.0,26.0,27.0,34.0,36.0,41.0,43.0,60.0,82.0
109.0,96.0,30.0,62.0,99.0,10.0,130.0,78.0,0.0,9.0,13.0,21.0,24.0,29.0,34.0,37.0,40.0,43.0,74.0,81.0
180.0,47.0,60.0,75.0,56.0,10.0,182.0,97.0,2.0,9.0,11.0,22.0,24.0,28.0,34.0,37.0,40.0,43.0,72.0,81.0
158.0,106.0,120.0,74.0,140.0,10.0,120.0,100.0,3.0,10.0,11.0,21.0,25.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
182.0,252.0,120.0,81.0,337.0,10.0,168.0,135.0,2.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,59.0,60.0,81.0
193.0,158.0,30.0,50.0,225.0,20.0,221.0,105.0,2.0,10.0,13.0,23.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
173.0,40.0,60.0,104.0,45.0,20.0,0.0,0.0,1.0,9.0,11.0,21.0,25.0,28.0,33.0,37.0,40.0,42.0,65.0,81.0
120.0,68.0,60.0,72.0,95.0,30.0,0.0,0.0,1.0,9.0,13.0,21.0,25.0,27.0,33.0,36.0,40.0,42.0,61.0,82.0
200.0,83.0,60.0,95.0,99.0,10.0,221.0,149.0,2.0,10.0,11.0,22.0,25.0,30.0,34.0,37.0,40.0,43.0,72.0,81.0
222.0,196.0,60.0,103.0,245.0,10.0,260.0,169.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,59.0,64.0,81.0
299.0,115.0,30.0,109.0,172.0,20.0,286.0,140.0,3.0,9.0,13.0,21.0,25.0,27.0,34.0,36.0,40.0,52.0,77.0,81.0
117.0,5040.0,30.0,50.0,5460.0,30.0,64.0,39.0,0.0,10.0,16.0,22.0,25.0,28.0,34.0,37.0,41.0,42.0,72.0,81.0
236.0,74.0,60.0,81.0,99.0,30.0,273.0,116.0,3.0,9.0,11.0,23.0,24.0,29.0,34.0,37.0,40.0,59.0,60.0,81.0
193.0,47.0,120.0,64.0,57.0,20.0,136.0,100.0,2.0,9.0,11.0,22.0,25.0,28.0,34.0,38.0,40.0,57.0,60.0,81.0
241.0,17.0,30.0,165.0,23.0,10.0,136.0,100.0,3.0,10.0,16.0,21.0,25.0,29.0,34.0,38.0,40.0,59.0,62.0,81.0
71.0,14.0,120.0,42.0,19.0,20.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,28.0,34.0,36.0,40.0,59.0,77.0,82.0
273.0,81.0,30.0,190.0,105.0,20.0,221.0,105.0,2.0,10.0,11.0,21.0,24.0,29.0,34.0,37.0,40.0,55.0,65.0,81.0
141.0,2600.0,120.0,65.0,4160.0,10.0,0.0,0.0,2.0,9.0,16.0,21.0,25.0,30.0,34.0,38.0,41.0,42.0,61.0,82.0
138.0,81.0,120.0,80.0,106.0,10.0,110.0,48.0,3.0,9.0,13.0,21.0,25.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
182.0,155.0,30.0,124.0,167.0,10.0,130.0,76.0,2.0,10.0,13.0,23.0,25.0,31.0,34.0,37.0,40.0,42.0,65.0,81.0
178.0,95.0,120.0,127.0,99.0,30.0,120.0,136.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,57.0,74.0,81.0
353.0,67.0,30.0,224.0,78.0,10.0,192.0,150.0,3.0,9.0,11.0,23.0,25.0,30.0,34.0,38.0,40.0,59.0,73.0,81.0
109.0,3780.0,60.0,42.0,5040.0,20.0,60.0,91.0,1.0,10.0,16.0,23.0,25.0,28.0,34.0,37.0,41.0,42.0,72.0,81.0
146.0,86.0,120.0,103.0,95.0,20.0,140.0,123.0,0.0,9.0,13.0,21.0,25.0,29.0,34.0,37.0,40.0,57.0,62.0,81.0
419.0,89.0,30.0,224.0,102.0,30.0,192.0,195.0,3.0,9.0,11.0,23.0,25.0,30.0,34.0,38.0,40.0,59.0,73.0,81.0
197.0,90.0,60.0,84.0,122.0,30.0,160.0,85.0,3.0,10.0,11.0,20.0,24.0,28.0,33.0,35.0,40.0,52.0,61.0,81.0
143.0,90.0,60.0,108.0,95.0,20.0,182.0,85.0,3.0,9.0,13.0,21.0,25.0,30.0,34.0,37.0,40.0,57.0,67.0,81.0
153.0,23.0,60.0,77.0,28.0,20.0,70.0,130.0,0.0,9.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,42.0,72.0,81.0
202.0,83.0,120.0,120.0,94.0,20.0,120.0,192.0,0.0,10.0,11.0,22.0,25.0,28.0,34.0,38.0,40.0,53.0,61.0,82.0
150.0,52.0,60.0,64.0,57.0,20.0,221.0,95.0,2.0,9.0,11.0,22.0,25.0,30.0,34.0,37.0,40.0,57.0,60.0,81.0
247.0,131.0,120.0,80.0,150.0,20.0,286.0,125.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,52.0,77.0,81.0
200.0,110.0,30.0,95.0,146.0,20.0,170.0,136.0,2.0,10.0,11.0,22.0,24.0,28.0,34.0,38.0,40.0,43.0,72.0,81.0
237.0,83.0,120.0,96.0,99.0,20.0,136.0,88.0,2.0,10.0,11.0,22.0,24.0,28.0,34.0,37.0,40.0,52.0,65.0,81.0
146.0,2340.0,120.0,78.0,3380.0,20.0,72.0,32.0,6.0,9.0,16.0,21.0,25.0,28.0,34.0,36.0,41.0,42.0,72.0,82.0
100.0,53.0,60.0,57.0,58.0,20.0,91.0,40.0,2.0,10.0,11.0,21.0,24.0,31.0,34.0,38.0,40.0,57.0,61.0,82.0
173.0,59.0,30.0,127.0,70.0,20.0,140.0,123.0,3.0,9.0,11.0,21.0,25.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
285.0,58.0,30.0,125.0,78.0,20.0,364.0,170.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,57.0,75.0,81.0
182.0,94.0,60.0,63.0,133.0,30.0,152.0,182.0,2.0,10.0,11.0,22.0,24.0,28.0,34.0,38.0,40.0,59.0,60.0,81.0
200.0,211.0,30.0,98.0,225.0,10.0,208.0,136.0,2.0,10.0,13.0,22.0,25.0,29.0,34.0,38.0,40.0,43.0,72.0,81.0
120.0,38.0,120.0,64.0,58.0,10.0,60.0,28.0,0.0,10.0,11.0,21.0,25.0,29.0,33.0,37.0,40.0,42.0,72.0,81.0
182.0,210.0,30.0,71.0,293.0,20.0,152.0,112.0,2.0,10.0,13.0,20.0,24.0,29.0,34.0,35.0,40.0,59.0,60.0,81.0
140.0,82.0,60.0,66.0,99.0,30.0,130.0,52.0,2.0,10.0,11.0,21.0,25.0,30.0,33.0,38.0,40.0,42.0,61.0,81.0
257.0,110.0,120.0,95.0,133.0,30.0,351.0,120.0,2.0,10.0,11.0,22.0,25.0,29.0,33.0,37.0,40.0,52.0,79.0,81.0
299.0,128.0,30.0,130.0,149.0,10.0,220.0,112.0,3.0,9.0,13.0,21.0,25.0,27.0,34.0,36.0,40.0,52.0,77.0,81.0
267.0,83.0,120.0,180.0,94.0,20.0,128.0,76.0,3.0,10.0,11.0,21.0,25.0,29.0,34.0,38.0,40.0,53.0,61.0,81.0
142.0,109.0,30.0,91.0,132.0,20.0,110.0,104.0,2.0,9.0,13.0,23.0,25.0,28.0,34.0,39.0,40.0,43.0,69.0,81.0
175.0,68.0,120.0,142.0,76.0,30.0,182.0,76.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,52.0,68.0,81.0
191.0,97.0,120.0,97.0,118.0,20.0,200.0,149.0,2.0,10.0,11.0,21.0,24.0,29.0,34.0,37.0,40.0,57.0,69.0,81.0
185.0,83.0,120.0,99.0,94.0,30.0,234.0,112.0,2.0,10.0,11.0,21.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
248.0,95.0,120.0,125.0,144.0,10.0,182.0,104.0,2.0,9.0,13.0,23.0,24.0,28.0,34.0,36.0,40.0,43.0,72.0,81.0
61.0,26.0,120.0,32.0,32.0,20.0,32.0,20.0,1.0,10.0,11.0,22.0,25.0,28.0,34.0,36.0,40.0,59.0,77.0,82.0
